"CUST_ID","LAST_NAME","FIRST_NAME","EMAIL","STREET_ADDRESS","POSTAL_CODE","CITY","STATE_PROVINCE","COUNTRY","COUNTRY_CODE","CONTINENT","YRS_CUSTOMER","PROMOTION_RESPONSE","LOC_LAT","LOC_LONG","AGE","COMMUTE_DISTANCE","CREDIT_BALANCE","EDUCATION","FULL_TIME","GENDER","HOUSEHOLD_SIZE","INCOME","INCOME_LEVEL","INSUFF_FUNDS_INCIDENTS","JOB_TYPE","LATE_MORT_RENT_PMTS","MARITAL_STATUS","MORTGAGE_AMT","NUM_CARS","NUM_MORTGAGES","PET","RENT_OWN","SEGMENT_ID","WORK_EXPERIENCE","YRS_CURRENT_EMPLOYER","YRS_RESIDENCE"
1346412,"Giolitti","Madlena","madlena.giolitti@oraclemail.com","50 Via Bari","70010","Valenzano","Bari","Italy","IT","Europe",5,0,41.04393,16.88435,31,2,268,"Masters","No","Female",2,114595.2,"F: Above 110,000",0,"Business",1,"S",0,1,0,"Unknown","Rent",5,3,3,3
1346423,"Taricco","Hararvarupa","hararvarupa.taricco@oraclemail.com","Via Alberto Da Padova","35139","Padova","Padova","Italy","IT","Europe",6,0,45.41179,11.86637,38,7,266,"Doctorate","Yes","Female",3,38458.5,"B: 30,000 - 49,999",1,"Professional",2,"S",188000,1,1,"Other","Own",5,4,4,1
1333830,"Bennarivo","Fontanne","fontanne.bennarivo@oraclemail.com","Via Antonio Gramsci","61038","Orciano Di Pesaro","Pesaro E Urbino","Italy","IT","Europe",5,0,43.68371,12.96104,27,2,4,"Masters","No","Female",2,59050,"C: 50,000 - 69,999",0,"Labor",1,"S",0,1,0,"Unknown","Rent",5,3,2,2
1333837,"Eruzione","Roberta","roberta.eruzione@oraclemail.com","1 Via Giosuè Carducci","38062","Arco","Trento","Italy","IT","Europe",2,0,45.91998,10.87006,26,15,187,"High School","Yes","Female",1,48812.4,"B: 30,000 - 49,999",0,"Business",0,"S",176000,1,1,"Other","Own",5,1,1,2
1345860,"Gaghiardi","Rita","rita.gaghiardi@oraclemail.com","Viale Eretenio","36100","Vicenza","Vicenza","Italy","IT","Europe",6,0,45.54411,11.54568,35,3,80,"Doctorate","Yes","Female",3,32185.5,"B: 30,000 - 49,999",1,"Labor",2,"S",164000,1,1,"Other","Own",5,5,4,3
1341988,"Bertone","Huette","huette.bertone@oraclemail.com","21 Via Cavalieri Di Vittorio Veneto","32032","Feltre","Belluno","Italy","IT","Europe",5,0,46.01212,11.88548,31,4,73,"Masters","No","Female",2,44446.8,"B: 30,000 - 49,999",0,"Business",1,"S",0,1,0,"Unknown","Rent",5,9,1,2
1333942,"Arduino","Therese","therese.arduino@oraclemail.com","101 Via Francesco Petrarca","80122","Napoli","Napoli","Italy","IT","Europe",6,0,40.81726,14.20878,30,5,188,"Doctorate","Yes","Female",3,32855.4,"B: 30,000 - 49,999",1,"Administrative",2,"S",0,1,0,"Unknown","Rent",5,11,2,1
1333944,"Menocchio","Oriel","oriel.menocchio@oraclemail.com","6 Via Filippo Meda","21052","Busto Arsizio","Varese","Italy","IT","Europe",4,0,45.62994,8.82766,34,19,78,"Bachelors","Yes","Female",1,165666,"F: Above 110,000",0,"Professional",0,"S",152000,1,1,"Other","Own",5,7,4,4
1343248,"Barbadori","Rosamonde","rosamonde.barbadori@oraclemail.com","Viale Giovanni Pascoli","55051","Barga","Lucca","Italy","IT","Europe",1,0,44.07635,10.4817,28,25,105,"LessThanHS","Yes","Female",1,6592.8,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Unknown","Rent",5,1,1,1
1338199,"Seletto","Irene","irene.seletto@oraclemail.com","9 Piazza Guglielmo Marconi","53019","Castelnuovo Berardenga","Siena","Italy","IT","Europe",5,0,43.3463,11.50278,35,4,442,"Masters","No","Female",2,34070.4,"B: 30,000 - 49,999",0,"Business",1,"S",0,1,0,"Unknown","Rent",5,13,1,4
1346089,"Cellini","Zahra","zahra.cellini@oraclemail.com","2 Via Cesare Battisti","24030","Paladina","Bergamo","Italy","IT","Europe",6,0,45.72871,9.60575,28,5,155,"Doctorate","Yes","Female",3,174688.5,"F: Above 110,000",1,"Professional",2,"S",0,1,0,"Unknown","Rent",5,2,2,3
1352982,"De Angelis","Kanici","kanici.de angelis@oraclemail.com","Via Forlivese","50060","Cavallino","Firenze","Italy","IT","Europe",5,0,43.93177,11.63859,23,7,49,"Masters","Yes","Female",1,98694,"E: 90,000 - 109,999",0,"Sales",0,"S",0,1,0,"Unknown","Rent",5,3,2,2
1354152,"Bucci","Tamrust","tamrust.bucci@oraclemail.com","12 Via Nazario Sauro","23845","Costa Masnaga","Lecco","Italy","IT","Europe",6,0,45.77029,9.27101,23,11,62,"Doctorate","Yes","Female",1,42025.5,"B: 30,000 - 49,999",0,"Administrative",0,"S",164000,1,1,"Other","Own",5,0,0,3
1354697,"Toraldo","Sally","sally.toraldo@oraclemail.com","26 Piazza Yenne","09124","Cagliari","Cagliari","Italy","IT","Europe",2,0,39.21758,9.11375,22,4,97,"Masters","Yes","Female",1,121738.5,"F: Above 110,000",0,"Professional",0,"S",176000,1,1,"Other","Own",5,2,2,2
1350795,"Donini","Althea","althea.donini@oraclemail.com","Via Ca' Balbi","36100","Vicenza","Vicenza","Italy","IT","Europe",5,0,45.54319,11.60418,24,12,145,"Masters","Yes","Female",1,46167.2,"B: 30,000 - 49,999",0,"Services",0,"S",0,1,0,"Unknown","Rent",5,5,2,2
1351345,"Meloncelli","Candice","candice.meloncelli@oraclemail.com","19 Via Giuseppe Giacosa","20900","Monza","Monza E Brianza","Italy","IT","Europe",5,0,45.57787,9.29465,35,6,256,"High School","No","Female",2,26215.5,"A: Below 30,000",0,"Professional",1,"S",0,1,0,"Unknown","Rent",5,8,3,3
1357051,"Damasco","Christiane","christiane.damasco@oraclemail.com","1137 Via Tiburtina","00156","Roma","Roma","Italy","IT","Europe",4,0,41.933,12.59281,29,19,144,"Bachelors","Yes","Female",1,38842.4,"B: 30,000 - 49,999",0,"Services",0,"S",188000,1,1,"Other","Own",5,2,1,1
1354508,"Barattin","Jasmeen","jasmeen.barattin@oraclemail.com","Via Rainone","80030","Carbonara Di Nola","Napoli","Italy","IT","Europe",6,0,40.8736,14.57934,29,5,413,"Doctorate","Yes","Female",3,34633.2,"B: 30,000 - 49,999",1,"Business",2,"S",0,1,0,"Unknown","Rent",5,5,3,3
1357079,"Rea","Freida","freida.rea@oraclemail.com","Via Sant'Agata","39011","Lana","Bolzano","Italy","IT","Europe",2,0,46.61895,11.15771,35,1,490,"Masters","Yes","Female",2,104901.6,"E: 90,000 - 109,999",1,"Business",1,"S",188000,1,1,"Dog","Own",5,3,2,1
1356642,"Lercari","Nan","nan.lercari@oraclemail.com","Via Circonvallazione","24040","Ciserano","Bergamo","Italy","IT","Europe",1,0,45.58588,9.59888,27,24,147,"LessThanHS","Yes","Female",1,13475,"A: Below 30,000",0,"Labor",0,"S",0,1,0,"Unknown","Rent",5,5,1,1
1356645,"Casetto","Hallie","hallie.casetto@oraclemail.com","4 Via Wegscheid","39040","Castelrotto","Bolzano","Italy","IT","Europe",3,0,46.56701,11.56073,33,2,209,"Associates","No","Female",3,65020,"C: 50,000 - 69,999",0,"Sales",2,"S",0,1,0,"Unknown","Rent",5,7,3,1
1356646,"Pazzio","Madelina","madelina.pazzio@oraclemail.com","13 Via Rialto","40124","Bologna","Bologna","Italy","IT","Europe",2,0,44.48921,11.34956,28,1,274,"High School","Yes","Female",2,28011.6,"A: Below 30,000",1,"Business",1,"S",0,1,0,"Unknown","Rent",5,9,2,2
1356664,"Metastasio","Tina","tina.metastasio@oraclemail.com","21 Via Silvio Corbari","47121","Forlì","Forlì-Cesena","Italy","IT","Europe",4,0,44.21342,12.03698,34,10,135,"Bachelors","Yes","Female",1,103926,"E: 90,000 - 109,999",0,"Business",0,"S",176000,1,1,"Other","Own",5,11,2,2
1350563,"Carafa","Tamilla","tamilla.carafa@oraclemail.com","Via San Biagio","42024","Castelnovo Di Sotto","Reggio Nell'Emilia","Italy","IT","Europe",3,0,44.80688,10.56597,39,4,476,"Doctorate","No","Female",3,45012,"B: 30,000 - 49,999",0,"Labor",2,"S",164000,1,1,"Unknown","Own",5,5,1,3
1360279,"Paladino","Allaire","allaire.paladino@oraclemail.com","Via 5 Maggio","16147","Genova","Genova","Italy","IT","Europe",3,0,44.39183,8.98661,23,11,26,"Doctorate","Yes","Female",1,164920.5,"F: Above 110,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",5,1,1,3
1353964,"Chiostro","Marlena","marlena.chiostro@oraclemail.com","Via Xxv Luglio","84013","Cava De' Tirreni","Salerno","Italy","IT","Europe",5,0,40.71013,14.7058,35,0,430,"High School","No","Female",2,34276.5,"B: 30,000 - 49,999",0,"Professional",1,"S",0,1,0,"Unknown","Rent",5,12,1,1
1356223,"Iannacone","Jaswinder","jaswinder.iannacone@oraclemail.com","4 Piazza Cristoforo Colombo","16012","Busalla","Genova","Italy","IT","Europe",4,0,44.56984,8.94736,39,6,183,"Bachelors","Yes","Female",1,59233.5,"C: 50,000 - 69,999",0,"Professional",0,"S",176000,1,1,"Other","Own",5,18,2,2
1359752,"Trillo","Kelsey","kelsey.trillo@oraclemail.com","Via Tuscania","00066","Manziana","Roma","Italy","IT","Europe",5,0,42.13396,12.12079,30,0,43,"High School","No","Female",2,1386,"A: Below 30,000",0,"Business",1,"S",0,1,0,"Unknown","Rent",5,0,0,5
1355691,"Mauri","Jordane","jordane.mauri@oraclemail.com","216 Via Foria","80139","Napoli","Napoli","Italy","IT","Europe",5,0,40.85997,14.26279,22,23,133,"Masters","Yes","Female",1,56265,"C: 50,000 - 69,999",0,"Professional",0,"S",0,1,0,"Unknown","Rent",5,2,2,2
1355734,"Jaconelli","Wendi","wendi.jaconelli@oraclemail.com","126 Via Cristoforo Colombo","29122","Piacenza","Piacenza","Italy","IT","Europe",6,0,45.04349,9.71238,29,7,5,"Doctorate","Yes","Female",3,63679.2,"C: 50,000 - 69,999",1,"Business",2,"S",0,1,0,"Unknown","Rent",5,8,3,3
1357193,"Lano","Tullia","tullia.lano@oraclemail.com","Largo Martiri Delle Foibe","50129","Firenze","Firenze","Italy","IT","Europe",3,0,43.78354,11.25247,26,23,197,"Doctorate","Yes","Female",1,140138.4,"F: Above 110,000",0,"Business",0,"S",0,1,0,"Unknown","Rent",5,1,1,3
1356863,"Burti","Semra","semra.burti@oraclemail.com","155 Corso Camillo Benso Di Cavour","47521","Cesena","Forlì-Cesena","Italy","IT","Europe",5,0,44.14368,12.25104,36,0,472,"Masters","No","Female",2,15473.5,"A: Below 30,000",0,"Labor",1,"S",0,1,0,"Unknown","Rent",5,11,1,2
1350691,"Vallore","Beverly","beverly.vallore@oraclemail.com","50 Via Labicana","00184","Roma","Roma","Italy","IT","Europe",5,0,41.88935,12.50104,33,4,439,"Masters","No","Female",2,87700.5,"D: 70,000 - 89,999",0,"Professional",1,"S",0,1,0,"Unknown","Rent",5,11,1,4
1350699,"Torriti","Colette","colette.torriti@oraclemail.com","38 Via Giacomo Matteotti","27058","Voghera","Pavia","Italy","IT","Europe",3,0,44.99682,9.01022,31,4,392,"Associates","No","Female",3,29361.6,"A: Below 30,000",0,"Business",2,"S",0,1,0,"Unknown","Rent",5,2,1,3
1371194,"Facchini","Kuthodari","kuthodari.facchini@oraclemail.com","2 Via Bettino Ricasoli","20121","Milano","Milano","Italy","IT","Europe",4,0,45.46822,9.17958,39,11,21,"LessThanHS","Yes","Female",1,16551,"A: Below 30,000",0,"Professional",0,"S",140000,1,1,"Other","Own",5,12,10,5
1352394,"Aglietti","Regina","regina.aglietti@oraclemail.com","Via Pescatori","22021","San Giovanni","Como","Italy","IT","Europe",1,0,45.97497,9.24483,23,28,129,"Bachelors","Yes","Female",1,70908,"D: 70,000 - 89,999",0,"Skilled",0,"S",0,1,0,"Unknown","Rent",5,0,0,1
1355199,"Savoldelli","Messalina","messalina.savoldelli@oraclemail.com","25 Via Tito Speri","46100","Mantova","Mantova","Italy","IT","Europe",6,0,45.15643,10.78615,37,7,56,"Doctorate","Yes","Female",3,31892,"B: 30,000 - 49,999",1,"Skilled",2,"S",140000,1,1,"Other","Own",5,7,4,5
1376977,"Donini","Indrabha","indrabha.donini@oraclemail.com","14 Piazza Della Chiesa","26816","Ossago Lodigiano","Lodi","Italy","IT","Europe",1,0,45.24301,9.53736,25,5,153,"LessThanHS","Yes","Female",1,95732.52,"E: 90,000 - 109,999",0,"Science/Tech",0,"S",0,1,0,"Unknown","Rent",5,2,1,1
1380309,"Lando","Millicent","millicent.lando@oraclemail.com","Via Circonvallazione","20090","Milano","Milano","Italy","IT","Europe",2,0,45.47304,9.2868,31,3,142,"High School","Yes","Female",2,58275.6,"C: 50,000 - 69,999",1,"Business",1,"S",0,1,0,"Unknown","Rent",5,8,4,3
1377004,"Morgia","Belur","belur.morgia@oraclemail.com","Via Tito Speri","25010","San Zeno Naviglio","Brescia","Italy","IT","Europe",5,0,45.49357,10.21929,26,25,115,"Masters","Yes","Female",1,84148.8,"D: 70,000 - 89,999",0,"Business",0,"S",0,1,0,"Unknown","Rent",5,7,2,2
1367108,"Schettina","Hemanya","hemanya.schettina@oraclemail.com","8 Piazzale Giovanni De Agostini","20146","Milano","Milano","Italy","IT","Europe",3,0,45.45805,9.15592,37,0,182,"Associates","No","Male",5,24583,"A: Below 30,000",1,"Skilled",5,"M",290000,2,2,"Dog","Own",3,18,5,3
1350700,"Pignatelli","Bhumija","bhumija.pignatelli@oraclemail.com","4 Via Trieste","65020","San Valentino In Abruzzo Citeriore","Pescara","Italy","IT","Europe",2,0,42.23262,13.98812,55,20,140,"Associates","Yes","Male",2,46774,"B: 30,000 - 49,999",2,"None",3,"M",0,2,0,"Unknown","Own",8,24,7,22
1377005,"Badoglio","Kirtita","kirtita.badoglio@oraclemail.com","23 Viale Della Libertà","24021","Albino","Bergamo","Italy","IT","Europe",3,0,45.75984,9.79772,34,1,306,"Bachelors","No","Male",3,84687.6,"D: 70,000 - 89,999",0,"Business",0,"M",0,2,0,"Unknown","Rent",3,14,5,3
1350701,"Vespucci","Dharmendra","dharmendra.vespucci@oraclemail.com","125 Viale Della Resistenza","64025","Borgo Santa Maria","Teramo","Italy","IT","Europe",2,0,42.61034,14.04009,63,18,141,"Bachelors","Yes","Male",2,143379.6,"F: Above 110,000",1,"Business",0,"M",33338,2,1,"Dog","Own",8,43,20,4
1371700,"Fiermonte","Bahuratha","bahuratha.fiermonte@oraclemail.com","85 Via Torino","10099","San Mauro Torinese","Torino","Italy","IT","Europe",3,0,45.09646,7.75701,39,11,136,"Masters","No","Male",4,99680.4,"E: 90,000 - 109,999",1,"Administrative",1,"M",290000,2,2,"Dog","Own",3,19,5,3
1346299,"Sinopoli","Bahadur","bahadur.sinopoli@oraclemail.com","33 Via Olivo","19025","Portovenere","La Spezia","Italy","IT","Europe",7,0,44.05176,9.83639,60,11,473,"Doctorate","Yes","Male",2,77892,"D: 70,000 - 89,999",1,"Professional",0,"M",23499,2,1,"Other","Own",8,20,12,2
1354383,"Ganganelli","Abhasvara","abhasvara.ganganelli@oraclemail.com","10 Via Venosa","20137","Milano","Milano","Italy","IT","Europe",8,0,45.44917,9.22274,55,11,56,"Doctorate","Yes","Male",2,150042,"F: Above 110,000",1,"Professional",0,"M",0,2,0,"Other","Rent",8,34,26,1
1352395,"Fantini","Marla","marla.fantini@oraclemail.com","Via Dell'Oleandro","52025","Montevarchi","Arezzo","Italy","IT","Europe",0,0,43.53366,11.56237,64,20,92,"Associates","No","Female",2,22784.5,"A: Below 30,000",0,"Labor",0,"M",0,2,0,"Other","Rent",8,19,5,3
1354643,"Assemani","Pruet","pruet.assemani@oraclemail.com","Via Dei Turri","50018","Scandicci","Firenze","Italy","IT","Europe",10,0,43.75827,11.18462,55,3,324,"Bachelors","Yes","Male",2,125617.2,"F: Above 110,000",0,"Business",0,"M",0,2,0,"Dog","Own",8,36,15,5
1355185,"Branca","Anumodita","anumodita.branca@oraclemail.com","Piazza Municipio","82020","Santa Croce Del Sannio","Benevento","Italy","IT","Europe",6,0,41.38732,14.732,55,13,346,"Masters","Yes","Non-binary",2,119830.8,"F: Above 110,000",1,"Business",0,"M",0,2,0,"Cat","Rent",8,28,24,3
1355198,"Ronchi","Ketan","ketan.ronchi@oraclemail.com","Via Camillo Benso Di Cavour","20023","Cerro Maggiore","Milano","Italy","IT","Europe",7,0,45.59261,8.95081,61,13,460,"Masters","Yes","Male",2,138356.4,"F: Above 110,000",0,"Business",0,"M",0,2,0,"Cat","Own",8,3,3,21
1357352,"Cimabue","Stefan","stefan.cimabue@oraclemail.com","Via Giovanbattista Pirolini","48121","Porto Fuori","Ravenna","Italy","IT","Europe",10,0,44.40725,12.25463,65,9,330,"Bachelors","Yes","Male",2,73560,"D: 70,000 - 89,999",1,"Skilled",0,"M",8148,2,1,"Unknown","Own",8,22,22,23
1357378,"Magaglio","Lu","lu.magaglio@oraclemail.com","33 Borgo Santi Apostoli","50123","Firenze","Firenze","Italy","IT","Europe",8,0,43.76929,11.25258,66,1,181,"Masters","No","Female",2,73891.2,"D: 70,000 - 89,999",0,"Business",2,"M",0,2,0,"Cat","Own",8,45,5,5
1381242,"Brezzi","Deborah","deborah.brezzi@oraclemail.com","10 Via 1 Maggio","20090","Segrate","Milano","Italy","IT","Europe",4,0,45.48886,9.29175,37,0,461,"Associates","","Female",5,22228.5,"A: Below 30,000",3,"Professional",5,"M",270000,2,2,"Other","Own",3,8,,4
1342717,"Fiori","Harmage","harmage.fiori@oraclemail.com","Via Cardinale Domenico Svampa","40129","Bologna","Bologna","Italy","IT","Europe",3,0,44.50879,11.33908,42,9,257,"Associates","Yes","Male",1,72801,"D: 70,000 - 89,999",2,"Professional",2,"S",0,1,0,"Unknown","Rent",6,21,6,17
1349719,"Erbetto","Seung","seung.erbetto@oraclemail.com","15 Via Crotone","74121","Taranto","Taranto","Italy","IT","Europe",10,0,40.46447,17.26702,44,11,166,"Masters","Yes","Male",3,170880,"F: Above 110,000",0,"Professional",0,"M",210000,2,2,"Other","Own",6,6,6,5
1350570,"Gramsci","Harpinder","harpinder.gramsci@oraclemail.com","96 Via Dei Cappellari","00186","Roma","Roma","Italy","IT","Europe",6,0,41.89616,12.47089,54,34,156,"LessThanHS","Yes","Male",1,23121.6,"A: Below 30,000",0,"Business",1,"S",160000,1,1,"Unknown","Own",6,12,4,18
1353967,"Rovigo","Guo-Quiang","guo-quiang.rovigo@oraclemail.com","31 Via Astolfo","20131","Milano","Milano","Italy","IT","Europe",1,0,45.48529,9.23324,51,34,458,"Associates","Yes","Male",4,86951.28,"D: 70,000 - 89,999",0,"Science/Tech",0,"M",210000,1,1,"Unknown","Own",6,5,5,17
1353986,"D'Urso","Ganamnya","ganamnya.d'urso@oraclemail.com","Piazza Del Sole","83050","Santo Stefano Del Sole","Avellino","Italy","IT","Europe",10,0,40.89508,14.86696,52,28,26,"Doctorate","Yes","Male",7,78460,"D: 70,000 - 89,999",0,"Sales",0,"M",300000,2,2,"Other","Own",6,23,9,15
1339180,"Nardini","Honna","honna.nardini@oraclemail.com","Piazza Della Concordia","84123","Salerno","Salerno","Italy","IT","Europe",9,0,40.67331,14.7701,54,24,354,"LessThanHS","Yes","Male",2,23689.2,"A: Below 30,000",0,"Business",2,"M",0,1,0,"Unknown","Rent",6,35,6,15
1339711,"Rea","Dhrtadhiti","dhrtadhiti.rea@oraclemail.com","75 Via Roma","31010","Godega Di Sant'Urbano","Treviso","Italy","IT","Europe",2,0,45.92993,12.3984,48,7,172,"High School","Yes","Male",1,25295,"A: Below 30,000",1,"Sales",3,"S",20000,1,1,"Unknown","Own",6,13,2,16
1346075,"Neri","Lane","lane.neri@oraclemail.com","Via Santa Lucia","04029","Sperlonga","Latina","Italy","IT","Europe",8,0,41.25678,13.43553,47,3,410,"Associates","Yes","Male",1,22681.5,"A: Below 30,000",2,"Professional",3,"S",180000,1,1,"Unknown","Own",6,2,2,20
1346083,"Prantera","Bertrand","bertrand.prantera@oraclemail.com","5 Borgo Stretto","56126","Pisa","Pisa","Italy","IT","Europe",10,0,43.7167,10.40235,46,5,468,"Bachelors","Yes","Male",5,93420,"E: 90,000 - 109,999",0,"Professional",3,"M",210000,2,2,"Other","Own",6,16,13,18
1346090,"Stallone","Amish","amish.stallone@oraclemail.com","Via Cernaia","00185","Roma","Roma","Italy","IT","Europe",3,0,41.90683,12.50064,44,14,326,"Associates","Yes","Male",1,2883,"A: Below 30,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",6,7,5,17
1357053,"Toselli","Ramakrishnan","ramakrishnan.toselli@oraclemail.com","10 Via Santissima Trinità","36061","Bassano Del Grappa","Vicenza","Italy","IT","Europe",8,0,45.76795,11.72214,54,23,439,"High School","Yes","Male",3,65334,"C: 50,000 - 69,999",1,"Skilled",1,"M",70000,2,2,"Dog","Own",6,8,7,16
1345864,"Scalfaro","Jaivanta","jaivanta.scalfaro@oraclemail.com","79 Via Battù","27029","Vigevano","Pavia","Italy","IT","Europe",6,0,45.3244,8.83658,45,23,192,"Bachelors","Yes","Male",5,132884.4,"F: Above 110,000",0,"Business",0,"M",490000,2,2,"Dog","Own",6,16,13,1
1349764,"Castano","Hosni","hosni.castano@oraclemail.com","17 Via Giuseppe Garibaldi","47039","Savignano Sul Rubicone","Forlì-Cesena","Italy","IT","Europe",3,0,44.0937,12.39937,41,17,20,"Associates","Yes","Male",4,87262.8,"D: 70,000 - 89,999",0,"Business",0,"M",30000,1,1,"Cat","Own",6,14,5,3
1350020,"Sacratini","Kalule","kalule.sacratini@oraclemail.com","354 Via Roma","90040","San Cipirello","Palermo","Italy","IT","Europe",8,0,37.96179,13.17511,47,17,70,"Masters","Yes","Male",1,127414.5,"F: Above 110,000",0,"Professional",0,"S",80000,1,1,"Unknown","Own",6,8,5,8
1380312,"Martinella","Eric","eric.martinella@oraclemail.com","13 Contrada Santa Croce","25122","Brescia","Brescia","Italy","IT","Europe",8,0,45.53621,10.21559,45,17,79,"High School","Yes","Male",1,38107.2,"B: 30,000 - 49,999",1,"Business",1,"S",80000,1,1,"Unknown","Own",6,16,2,16
1380559,"Nicoletti","Ekayana","ekayana.nicoletti@oraclemail.com","Via San Valentino","33170","Pordenone","Pordenone","Italy","IT","Europe",3,0,45.96701,12.66667,41,33,153,"LessThanHS","Yes","Male",2,59259,"C: 50,000 - 69,999",0,"Professional",0,"M",130000,1,1,"Unknown","Own",6,14,5,15
1380566,"Aricó","Arokya","arokya.aricó@oraclemail.com","19 Via Susa","10050","Novalesa","Torino","Italy","IT","Europe",9,0,45.18761,7.01438,48,20,51,"Bachelors","Yes","Male",2,159814.5,"F: Above 110,000",0,"Professional",0,"M",190000,1,1,"Cat","Own",6,6,6,4
1335588,"Dazzi","Karl","karl.dazzi@oraclemail.com","13 Viale Vincenzo Bellini","47838","Riccione","Rimini","Italy","IT","Europe",2,0,44.00466,12.65447,48,32,126,"Bachelors","Yes","Male",1,41866.8,"B: 30,000 - 49,999",0,"Business",3,"S",220000,1,1,"Unknown","Own",6,7,6,18
1357063,"Spotelli","Rudolph","rudolph.spotelli@oraclemail.com","Località I Masi","38050","Località Masi","Trento","Italy","IT","Europe",1,0,46.14412,11.78316,45,2,289,"Masters","Yes","Male",1,38673.6,"B: 30,000 - 49,999",0,"Services",0,"S",0,1,0,"Unknown","Rent",6,12,1,19
1355690,"Pistilli","Ermik","ermik.pistilli@oraclemail.com","2 Piazzetta Erbe","38061","Ala","Trento","Italy","IT","Europe",10,0,45.75713,11.00486,47,34,22,"High School","Yes","Male",3,1113,"A: Below 30,000",1,"Skilled",3,"M",480000,2,2,"Other","Own",6,8,6,16
1360180,"Avanzi","Wei-Liang","wei-liang.avanzi@oraclemail.com","9 Via Del Drago D'Oro","50124","Firenze","Firenze","Italy","IT","Europe",4,0,43.76915,11.24243,51,30,155,"Doctorate","Yes","Male",7,93093.6,"E: 90,000 - 109,999",0,"Business",0,"M",200000,2,2,"Other","Own",6,27,7,9
1371714,"Tadiotto","Ulysses","ulysses.tadiotto@oraclemail.com","Via Roma","22032","Albese Con Cassano","Como","Italy","IT","Europe",1,0,45.79761,9.1589,47,34,320,"Associates","Yes","Male",4,82381.2,"D: 70,000 - 89,999",0,"Business",0,"M",210000,1,1,"Unknown","Own",6,27,5,17
1380583,"Giacomelli","Aharbandhava","aharbandhava.giacomelli@oraclemail.com","62 Via Plinio Il Vecchio","80053","Castellammare Di Stabia","Napoli","Italy","IT","Europe",8,0,40.70037,14.48527,53,23,230,"Associates","Yes","Male",7,2053.2,"A: Below 30,000",2,"Business",1,"M",270000,2,2,"Dog","Own",6,18,11,20
1338198,"Magherini","Mang","mang.magherini@oraclemail.com","Via San Gennaro Ad Antignano","80129","Napoli","Napoli","Italy","IT","Europe",1,0,40.84715,14.22984,41,3,139,"High School","Yes","Male",1,13801.5,"A: Below 30,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",6,4,4,19
1334496,"Baroncelli","Abhidyu","abhidyu.baroncelli@oraclemail.com","37 Via Guidubaldo Del Monte","61024","Mombaroccio","Pesaro E Urbino","Italy","IT","Europe",7,0,43.79561,12.85427,48,17,72,"LessThanHS","Yes","Male",2,78765,"D: 70,000 - 89,999",0,"Professional",0,"M",70000,1,1,"Unknown","Own",6,16,4,15
1345336,"Fioroli","Aparimita","aparimita.fioroli@oraclemail.com","51 Via Giuseppe Mazzini","20010","Cornaredo","Milano","Italy","IT","Europe",9,0,45.49856,9.0323,41,9,145,"Masters","Yes","Male",1,47693,"B: 30,000 - 49,999",1,"Skilled",2,"S",0,1,0,"Unknown","Rent",6,19,3,19
1345350,"Rea","Yervand","yervand.rea@oraclemail.com","Sp25","97100","Ragusa","Ragusa","Italy","IT","Europe",9,0,36.88585,14.6862,44,5,234,"LessThanHS","Yes","Male",1,98644.5,"E: 90,000 - 109,999",0,"Professional",0,"S",0,1,0,"Unknown","Rent",6,7,2,15
1347078,"Magaglio","German","german.magaglio@oraclemail.com","Via Unica Poasco","20097","Poasco","Milano","Italy","IT","Europe",5,0,45.40085,9.2313,45,35,488,"Associates","Yes","Male",4,40403.2,"B: 30,000 - 49,999",0,"Services",0,"M",150000,1,1,"Unknown","Own",6,25,12,17
1341995,"Cardia","Mastan","mastan.cardia@oraclemail.com","22 Piazza Principale","39040","Ora","Bolzano","Italy","IT","Europe",8,0,46.34803,11.29929,46,2,164,"Associates","Yes","Male",1,16977.6,"A: Below 30,000",2,"Business",3,"S",180000,1,1,"Unknown","Own",6,14,6,20
1355179,"Marchetti","Raju","raju.marchetti@oraclemail.com","45 Via Camillo Benso Di Cavour","50053","Empoli","Firenze","Italy","IT","Europe",3,0,43.718,10.94647,40,24,404,"Associates","Yes","Male",4,36634.8,"B: 30,000 - 49,999",2,"Business",2,"M",30000,1,1,"Cat","Own",6,20,7,17
1355725,"Tozzi","Rajender","rajender.tozzi@oraclemail.com","23 Via Gavarone","17019","Varazze","Savona","Italy","IT","Europe",10,0,44.36016,8.58069,51,22,63,"Bachelors","Yes","Male",5,59787,"C: 50,000 - 69,999",0,"Professional",1,"M",260000,2,2,"Dog","Own",6,8,8,18
1357356,"Tozzi","Verney","verney.tozzi@oraclemail.com","47 Via Piave","56123","Pisa","Pisa","Italy","IT","Europe",3,0,43.72603,10.39788,51,23,195,"LessThanHS","Yes","Male",1,52282.5,"C: 50,000 - 69,999",0,"Professional",0,"S",0,1,0,"Unknown","Rent",6,27,1,15
